gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
775	semibin163_refined_aligned	828082	828595	r	0	1	prodigal	v4.6
776	semibin163_refined_aligned	828677	829250	r	0	1	prodigal	v4.6
777	semibin163_refined_aligned	829319	830207	r	0	1	prodigal	v4.6
778	semibin163_refined_aligned	830526	831393	r	0	1	prodigal	v4.6
779	semibin163_refined_aligned	831389	831959	r	0	1	prodigal	v4.6
780	semibin163_refined_aligned	831982	832873	r	0	1	prodigal	v4.6
781	semibin163_refined_aligned	832906	834328	r	0	1	prodigal	v4.6
782	semibin163_refined_aligned	834458	834944	f	0	1	prodigal	v4.6
783	semibin163_refined_aligned	835009	835810	r	0	1	prodigal	v4.6
784	semibin163_refined_aligned	836268	839556	f	0	1	prodigal	v4.6
785	semibin163_refined_aligned	839643	840888	r	0	1	prodigal	v4.6
786	semibin163_refined_aligned	840925	841471	r	0	1	prodigal	v4.6
787	semibin163_refined_aligned	841646	842774	r	0	1	prodigal	v4.6
788	semibin163_refined_aligned	843055	844573	r	0	1	prodigal	v4.6
789	semibin163_refined_aligned	844752	846720	f	0	1	prodigal	v4.6
790	semibin163_refined_aligned	846735	847101	f	0	1	prodigal	v4.6
791	semibin163_refined_aligned	847139	847448	f	0	1	prodigal	v4.6
792	semibin163_refined_aligned	847499	847886	r	0	1	prodigal	v4.6
793	semibin163_refined_aligned	847897	849418	r	0	1	prodigal	v4.6
794	semibin163_refined_aligned	849453	849987	r	0	1	prodigal	v4.6
795	semibin163_refined_aligned	850044	851385	r	0	1	prodigal	v4.6
796	semibin163_refined_aligned	851441	852029	f	0	1	prodigal	v4.6
797	semibin163_refined_aligned	852090	853314	r	0	1	prodigal	v4.6
798	semibin163_refined_aligned	853435	854353	f	0	1	prodigal	v4.6
799	semibin163_refined_aligned	854429	856178	r	0	1	prodigal	v4.6
800	semibin163_refined_aligned	856299	856998	r	0	1	prodigal	v4.6
801	semibin163_refined_aligned	857108	858200	f	0	1	prodigal	v4.6
802	semibin163_refined_aligned	858210	859017	f	0	1	prodigal	v4.6
803	semibin163_refined_aligned	859018	859549	r	0	1	prodigal	v4.6
804	semibin163_refined_aligned	859554	860379	r	0	1	prodigal	v4.6
805	semibin163_refined_aligned	860382	861669	r	0	1	prodigal	v4.6
806	semibin163_refined_aligned	861739	862621	r	0	1	prodigal	v4.6
807	semibin163_refined_aligned	862680	864798	r	0	1	prodigal	v4.6
808	semibin163_refined_aligned	864815	865049	r	0	1	prodigal	v4.6
809	semibin163_refined_aligned	865090	865564	r	0	1	prodigal	v4.6
810	semibin163_refined_aligned	865817	867224	f	0	1	prodigal	v4.6
811	semibin163_refined_aligned	867227	867707	f	0	1	prodigal	v4.6
812	semibin163_refined_aligned	867691	868408	r	0	1	prodigal	v4.6
813	semibin163_refined_aligned	868470	869325	r	0	1	prodigal	v4.6
814	semibin163_refined_aligned	869372	870149	r	0	1	prodigal	v4.6
815	semibin163_refined_aligned	870286	870676	r	0	1	prodigal	v4.6
816	semibin163_refined_aligned	870696	871143	r	0	1	prodigal	v4.6
817	semibin163_refined_aligned	871287	872598	f	0	1	prodigal	v4.6
818	semibin163_refined_aligned	872641	873727	f	0	1	prodigal	v4.6
819	semibin163_refined_aligned	873830	874091	f	0	1	prodigal	v4.6
820	semibin163_refined_aligned	874087	876439	r	0	1	prodigal	v4.6
821	semibin163_refined_aligned	876454	877546	r	0	1	prodigal	v4.6
822	semibin163_refined_aligned	877651	878158	r	0	1	prodigal	v4.6
823	semibin163_refined_aligned	878159	878696	r	0	1	prodigal	v4.6
824	semibin163_refined_aligned	878894	879719	f	0	1	prodigal	v4.6
825	semibin163_refined_aligned	879726	881928	r	0	1	prodigal	v4.6
826	semibin163_refined_aligned	881969	884072	r	0	1	prodigal	v4.6
827	semibin163_refined_aligned	884218	887173	f	0	1	prodigal	v4.6
828	semibin163_refined_aligned	887217	888129	f	0	1	prodigal	v4.6
829	semibin163_refined_aligned	888136	889219	f	0	1	prodigal	v4.6
830	semibin163_refined_aligned	889223	890033	f	0	1	prodigal	v4.6
831	semibin163_refined_aligned	890010	890751	r	0	1	prodigal	v4.6
832	semibin163_refined_aligned	890780	892655	r	0	1	prodigal	v4.6
833	semibin163_refined_aligned	892676	893576	r	0	1	prodigal	v4.6
834	semibin163_refined_aligned	893711	896417	r	0	1	prodigal	v4.6
835	semibin163_refined_aligned	896472	897150	r	0	1	prodigal	v4.6
836	semibin163_refined_aligned	897329	897977	f	0	1	prodigal	v4.6
837	semibin163_refined_aligned	897983	898823	r	0	1	prodigal	v4.6
838	semibin163_refined_aligned	898950	901659	f	0	1	prodigal	v4.6
839	semibin163_refined_aligned	901695	902472	f	0	1	prodigal	v4.6
840	semibin163_refined_aligned	902475	904161	f	0	1	prodigal	v4.6
841	semibin163_refined_aligned	904137	906243	r	0	1	prodigal	v4.6
842	semibin163_refined_aligned	906270	907068	r	0	1	prodigal	v4.6
843	semibin163_refined_aligned	907064	908306	r	0	1	prodigal	v4.6
844	semibin163_refined_aligned	908324	908696	r	0	1	prodigal	v4.6
845	semibin163_refined_aligned	908719	909454	r	0	1	prodigal	v4.6
846	semibin163_refined_aligned	909472	910204	r	0	1	prodigal	v4.6
847	semibin163_refined_aligned	910196	910796	r	0	1	prodigal	v4.6
848	semibin163_refined_aligned	910837	912082	r	0	1	prodigal	v4.6
849	semibin163_refined_aligned	912347	913574	f	0	1	prodigal	v4.6
850	semibin163_refined_aligned	913616	914825	f	0	1	prodigal	v4.6
851	semibin163_refined_aligned	914984	916208	f	0	1	prodigal	v4.6
852	semibin163_refined_aligned	916226	917465	f	0	1	prodigal	v4.6
853	semibin163_refined_aligned	917466	918840	r	0	1	prodigal	v4.6
854	semibin163_refined_aligned	918901	919849	r	0	1	prodigal	v4.6
855	semibin163_refined_aligned	919879	921970	r	0	1	prodigal	v4.6
856	semibin163_refined_aligned	922072	922288	f	0	1	prodigal	v4.6
857	semibin163_refined_aligned	922333	922894	f	0	1	prodigal	v4.6
858	semibin163_refined_aligned	922880	924128	r	0	1	prodigal	v4.6
859	semibin163_refined_aligned	924159	924645	r	0	1	prodigal	v4.6
860	semibin163_refined_aligned	925789	926530	r	0	1	prodigal	v4.6
861	semibin163_refined_aligned	926554	926869	r	0	1	prodigal	v4.6
862	semibin163_refined_aligned	926881	927169	r	0	1	prodigal	v4.6
863	semibin163_refined_aligned	927276	928623	r	0	1	prodigal	v4.6
864	semibin163_refined_aligned	928710	930207	r	0	1	prodigal	v4.6
865	semibin163_refined_aligned	930448	931264	r	0	1	prodigal	v4.6
866	semibin163_refined_aligned	931380	932133	r	0	1	prodigal	v4.6
867	semibin163_refined_aligned	932261	933149	r	0	1	prodigal	v4.6
868	semibin163_refined_aligned	933186	933783	f	0	1	prodigal	v4.6
869	semibin163_refined_aligned	933856	935311	f	0	1	prodigal	v4.6
870	semibin163_refined_aligned	935307	937071	f	0	1	prodigal	v4.6
871	semibin163_refined_aligned	937064	937883	f	0	1	prodigal	v4.6
872	semibin163_refined_aligned	937879	938701	f	0	1	prodigal	v4.6
873	semibin163_refined_aligned	938697	939786	f	0	1	prodigal	v4.6
874	semibin163_refined_aligned	939773	941195	f	0	1	prodigal	v4.6
875	semibin163_refined_aligned	941171	941693	r	0	1	prodigal	v4.6
876	semibin163_refined_aligned	941701	942448	r	0	1	prodigal	v4.6
877	semibin163_refined_aligned	942475	943378	r	0	1	prodigal	v4.6
878	semibin163_refined_aligned	943413	944211	r	0	1	prodigal	v4.6
879	semibin163_refined_aligned	944326	944962	f	0	1	prodigal	v4.6
880	semibin163_refined_aligned	945032	946415	f	0	1	prodigal	v4.6
881	semibin163_refined_aligned	946447	948079	f	0	1	prodigal	v4.6
882	semibin163_refined_aligned	948084	949140	f	0	1	prodigal	v4.6
883	semibin163_refined_aligned	949165	949825	f	0	1	prodigal	v4.6
884	semibin163_refined_aligned	949918	953596	f	0	1	prodigal	v4.6
885	semibin163_refined_aligned	953637	955230	r	0	1	prodigal	v4.6
886	semibin163_refined_aligned	955244	955952	r	0	1	prodigal	v4.6
887	semibin163_refined_aligned	955963	956557	r	0	1	prodigal	v4.6
888	semibin163_refined_aligned	956728	957379	r	0	1	prodigal	v4.6
889	semibin163_refined_aligned	957431	959441	f	0	1	prodigal	v4.6
890	semibin163_refined_aligned	959441	960182	f	0	1	prodigal	v4.6
891	semibin163_refined_aligned	960178	961609	r	0	1	prodigal	v4.6
892	semibin163_refined_aligned	961605	962508	r	0	1	prodigal	v4.6
893	semibin163_refined_aligned	962545	965257	r	0	1	prodigal	v4.6
894	semibin163_refined_aligned	965289	966411	r	0	1	prodigal	v4.6
895	semibin163_refined_aligned	966584	967055	r	0	1	prodigal	v4.6
896	semibin163_refined_aligned	967105	967705	r	0	1	prodigal	v4.6
897	semibin163_refined_aligned	967826	969227	r	0	1	prodigal	v4.6
898	semibin163_refined_aligned	969240	969978	f	0	1	prodigal	v4.6
899	semibin163_refined_aligned	969953	970778	r	0	1	prodigal	v4.6
900	semibin163_refined_aligned	970774	971575	r	0	1	prodigal	v4.6
901	semibin163_refined_aligned	971686	972931	f	0	1	prodigal	v4.6
902	semibin163_refined_aligned	973232	974624	f	0	1	prodigal	v4.6
903	semibin163_refined_aligned	974685	977142	f	0	1	prodigal	v4.6
904	semibin163_refined_aligned	977147	978110	f	0	1	prodigal	v4.6
905	semibin163_refined_aligned	978136	979087	r	0	1	prodigal	v4.6
906	semibin163_refined_aligned	979111	980800	r	0	1	prodigal	v4.6
907	semibin163_refined_aligned	980874	983571	r	0	1	prodigal	v4.6
908	semibin163_refined_aligned	983660	983939	r	0	1	prodigal	v4.6
909	semibin163_refined_aligned	984015	985230	f	0	1	prodigal	v4.6
910	semibin163_refined_aligned	985190	986108	f	0	1	prodigal	v4.6
911	semibin163_refined_aligned	986117	986885	f	0	1	prodigal	v4.6
912	semibin163_refined_aligned	986868	988149	f	0	1	prodigal	v4.6
913	semibin163_refined_aligned	988368	988794	r	0	1	prodigal	v4.6
914	semibin163_refined_aligned	988918	989950	r	0	1	prodigal	v4.6
915	semibin163_refined_aligned	989952	991140	r	0	1	prodigal	v4.6
916	semibin163_refined_aligned	991231	991768	r	0	1	prodigal	v4.6
917	semibin163_refined_aligned	991818	992553	f	0	1	prodigal	v4.6
918	semibin163_refined_aligned	992574	993990	f	0	1	prodigal	v4.6
919	semibin163_refined_aligned	994067	994415	f	0	1	prodigal	v4.6
920	semibin163_refined_aligned	994423	995224	f	0	1	prodigal	v4.6
921	semibin163_refined_aligned	995201	996506	r	0	1	prodigal	v4.6
922	semibin163_refined_aligned	996820	997456	r	0	1	prodigal	v4.6
923	semibin163_refined_aligned	997534	998908	r	0	1	prodigal	v4.6
924	semibin163_refined_aligned	999200	1000220	f	0	1	prodigal	v4.6
925	semibin163_refined_aligned	1000216	1000669	f	0	1	prodigal	v4.6
926	semibin163_refined_aligned	1000668	1001544	f	0	1	prodigal	v4.6
927	semibin163_refined_aligned	1001540	1002557	r	0	1	prodigal	v4.6
928	semibin163_refined_aligned	1002597	1003638	r	0	1	prodigal	v4.6
929	semibin163_refined_aligned	1003640	1004693	r	0	1	prodigal	v4.6
930	semibin163_refined_aligned	1004706	1005729	r	0	1	prodigal	v4.6
931	semibin163_refined_aligned	1005846	1007124	f	0	1	prodigal	v4.6
932	semibin163_refined_aligned	1007203	1008493	f	0	1	prodigal	v4.6
933	semibin163_refined_aligned	1008575	1009040	f	0	1	prodigal	v4.6
934	semibin163_refined_aligned	1009068	1009950	r	0	1	prodigal	v4.6
935	semibin163_refined_aligned	1010062	1010488	f	0	1	prodigal	v4.6
936	semibin163_refined_aligned	1010493	1011006	f	0	1	prodigal	v4.6
937	semibin163_refined_aligned	1011022	1012177	r	0	1	prodigal	v4.6
938	semibin163_refined_aligned	1012204	1013794	r	0	1	prodigal	v4.6
939	semibin163_refined_aligned	1014011	1014251	r	0	1	prodigal	v4.6
940	semibin163_refined_aligned	1014400	1014820	r	0	1	prodigal	v4.6
941	semibin163_refined_aligned	1014934	1016152	r	0	1	prodigal	v4.6
942	semibin163_refined_aligned	1016348	1017152	f	0	1	prodigal	v4.6
943	semibin163_refined_aligned	1017188	1017710	f	0	1	prodigal	v4.6
944	semibin163_refined_aligned	1017709	1018753	f	0	1	prodigal	v4.6
945	semibin163_refined_aligned	1018742	1019744	r	0	1	prodigal	v4.6
946	semibin163_refined_aligned	1019902	1021105	f	0	1	prodigal	v4.6
947	semibin163_refined_aligned	1021292	1023845	f	0	1	prodigal	v4.6
948	semibin163_refined_aligned	1024228	1026934	f	0	1	prodigal	v4.6
949	semibin163_refined_aligned	1027092	1027458	f	0	1	prodigal	v4.6
950	semibin163_refined_aligned	1027342	1028074	r	0	1	prodigal	v4.6
951	semibin163_refined_aligned	1028105	1031522	f	0	1	prodigal	v4.6
952	semibin163_refined_aligned	1031564	1032266	f	0	1	prodigal	v4.6
953	semibin163_refined_aligned	1032393	1033461	r	0	1	prodigal	v4.6
954	semibin163_refined_aligned	1033608	1037025	f	0	1	prodigal	v4.6
955	semibin163_refined_aligned	1037067	1037769	f	0	1	prodigal	v4.6
956	semibin163_refined_aligned	1037896	1038964	r	0	1	prodigal	v4.6
957	semibin163_refined_aligned	1039543	1040899	f	0	1	prodigal	v4.6
958	semibin163_refined_aligned	1040975	1041938	r	0	1	prodigal	v4.6
959	semibin163_refined_aligned	1042045	1043215	r	0	1	prodigal	v4.6
960	semibin163_refined_aligned	1043237	1044122	r	0	1	prodigal	v4.6
961	semibin163_refined_aligned	1044145	1044874	r	0	1	prodigal	v4.6
962	semibin163_refined_aligned	1044873	1045584	r	0	1	prodigal	v4.6
963	semibin163_refined_aligned	1045637	1046639	r	0	1	prodigal	v4.6
964	semibin163_refined_aligned	1046735	1048061	r	0	1	prodigal	v4.6
965	semibin163_refined_aligned	1048487	1049657	r	0	1	prodigal	v4.6
966	semibin163_refined_aligned	1049679	1050564	r	0	1	prodigal	v4.6
967	semibin163_refined_aligned	1050668	1051316	r	0	1	prodigal	v4.6
968	semibin163_refined_aligned	1051315	1052026	r	0	1	prodigal	v4.6
969	semibin163_refined_aligned	1052079	1053081	r	0	1	prodigal	v4.6
970	semibin163_refined_aligned	1053177	1054503	r	0	1	prodigal	v4.6
971	semibin163_refined_aligned	1055062	1059220	f	0	1	prodigal	v4.6
972	semibin163_refined_aligned	1059258	1059870	r	0	1	prodigal	v4.6
973	semibin163_refined_aligned	1059853	1061059	r	0	1	prodigal	v4.6
974	semibin163_refined_aligned	1061093	1062020	r	0	1	prodigal	v4.6
975	semibin163_refined_aligned	1062189	1062639	r	0	1	prodigal	v4.6
976	semibin163_refined_aligned	1062758	1064807	r	0	1	prodigal	v4.6
977	semibin163_refined_aligned	1065019	1066360	f	0	1	prodigal	v4.6
978	semibin163_refined_aligned	1066466	1066889	f	0	1	prodigal	v4.6
979	semibin163_refined_aligned	1066915	1067482	r	0	1	prodigal	v4.6
980	semibin163_refined_aligned	1067554	1068616	r	0	1	prodigal	v4.6
981	semibin163_refined_aligned	1068612	1069389	r	0	1	prodigal	v4.6
982	semibin163_refined_aligned	1069396	1070086	r	0	1	prodigal	v4.6
983	semibin163_refined_aligned	1070082	1071072	r	0	1	prodigal	v4.6
984	semibin163_refined_aligned	1071087	1071888	r	0	1	prodigal	v4.6
985	semibin163_refined_aligned	1071901	1074505	r	0	1	prodigal	v4.6
986	semibin163_refined_aligned	1074528	1075656	r	0	1	prodigal	v4.6
987	semibin163_refined_aligned	1075665	1076253	r	0	1	prodigal	v4.6
988	semibin163_refined_aligned	1076257	1077736	r	0	1	prodigal	v4.6
989	semibin163_refined_aligned	1077865	1078924	f	0	1	prodigal	v4.6
990	semibin163_refined_aligned	1078944	1079517	f	0	1	prodigal	v4.6
991	semibin163_refined_aligned	1079609	1080494	f	0	1	prodigal	v4.6
992	semibin163_refined_aligned	1080536	1081364	r	0	1	prodigal	v4.6
993	semibin163_refined_aligned	1081411	1082992	r	0	1	prodigal	v4.6
994	semibin163_refined_aligned	1083031	1084297	r	0	1	prodigal	v4.6
995	semibin163_refined_aligned	1084423	1084729	r	0	1	prodigal	v4.6
996	semibin163_refined_aligned	1084753	1086061	r	0	1	prodigal	v4.6
997	semibin163_refined_aligned	1086073	1086673	r	0	1	prodigal	v4.6
998	semibin163_refined_aligned	1086714	1088199	f	0	1	prodigal	v4.6
999	semibin163_refined_aligned	1088208	1089321	r	0	1	prodigal	v4.6
1000	semibin163_refined_aligned	1089419	1090091	f	0	1	prodigal	v4.6
1001	semibin163_refined_aligned	1090173	1090623	r	0	1	prodigal	v4.6
1002	semibin163_refined_aligned	1090670	1091657	r	0	1	prodigal	v4.6
1003	semibin163_refined_aligned	1091686	1092298	r	0	1	prodigal	v4.6
1004	semibin163_refined_aligned	1092338	1092722	r	0	1	prodigal	v4.6
1005	semibin163_refined_aligned	1092769	1093147	r	0	1	prodigal	v4.6
1006	semibin163_refined_aligned	1093400	1093619	r	0	1	prodigal	v4.6
1007	semibin163_refined_aligned	1093667	1094456	r	0	1	prodigal	v4.6
1008	semibin163_refined_aligned	1094456	1095782	r	0	1	prodigal	v4.6
1009	semibin163_refined_aligned	1095808	1096354	r	0	1	prodigal	v4.6
1010	semibin163_refined_aligned	1096383	1096572	r	0	1	prodigal	v4.6
1011	semibin163_refined_aligned	1096590	1097109	r	0	1	prodigal	v4.6
1012	semibin163_refined_aligned	1097132	1097492	r	0	1	prodigal	v4.6
1013	semibin163_refined_aligned	1097541	1098084	r	0	1	prodigal	v4.6
1014	semibin163_refined_aligned	1098113	1098509	r	0	1	prodigal	v4.6
1015	semibin163_refined_aligned	1098567	1098837	r	0	1	prodigal	v4.6
1016	semibin163_refined_aligned	1098856	1099474	r	0	1	prodigal	v4.6
1017	semibin163_refined_aligned	1099498	1099741	r	0	1	prodigal	v4.6
1018	semibin163_refined_aligned	1099866	1100235	r	0	1	prodigal	v4.6
1019	semibin163_refined_aligned	1100272	1100542	r	0	1	prodigal	v4.6
1020	semibin163_refined_aligned	1100602	1100806	r	0	1	prodigal	v4.6
1021	semibin163_refined_aligned	1100833	1101205	r	0	1	prodigal	v4.6
1022	semibin163_refined_aligned	1101308	1102067	r	0	1	prodigal	v4.6
1023	semibin163_refined_aligned	1102085	1102394	r	0	1	prodigal	v4.6
1024	semibin163_refined_aligned	1102472	1102769	r	0	1	prodigal	v4.6
1025	semibin163_refined_aligned	1102805	1103645	r	0	1	prodigal	v4.6
1026	semibin163_refined_aligned	1103673	1103988	r	0	1	prodigal	v4.6
1027	semibin163_refined_aligned	1104022	1104649	r	0	1	prodigal	v4.6
1028	semibin163_refined_aligned	1104667	1105297	r	0	1	prodigal	v4.6
1029	semibin163_refined_aligned	1105323	1105635	r	0	1	prodigal	v4.6
1030	semibin163_refined_aligned	1105713	1106895	r	0	1	prodigal	v4.6
1031	semibin163_refined_aligned	1106963	1109081	r	0	1	prodigal	v4.6
1032	semibin163_refined_aligned	1109112	1109580	r	0	1	prodigal	v4.6
1033	semibin163_refined_aligned	1109605	1109992	r	0	1	prodigal	v4.6
1034	semibin163_refined_aligned	1110220	1111435	r	0	1	prodigal	v4.6
1035	semibin163_refined_aligned	1111431	1113786	r	0	1	prodigal	v4.6
1036	semibin163_refined_aligned	1113802	1115278	r	0	1	prodigal	v4.6
1037	semibin163_refined_aligned	1115274	1116144	r	0	1	prodigal	v4.6
1038	semibin163_refined_aligned	1116140	1117289	r	0	1	prodigal	v4.6
1039	semibin163_refined_aligned	1117310	1117577	r	0	1	prodigal	v4.6
1040	semibin163_refined_aligned	1117616	1118087	r	0	1	prodigal	v4.6
1041	semibin163_refined_aligned	1118100	1119084	r	0	1	prodigal	v4.6
1042	semibin163_refined_aligned	1119149	1119407	f	0	1	prodigal	v4.6
1043	semibin163_refined_aligned	1119426	1120854	r	0	1	prodigal	v4.6
1044	semibin163_refined_aligned	1120894	1121428	r	0	1	prodigal	v4.6
1045	semibin163_refined_aligned	1121504	1122824	r	0	1	prodigal	v4.6
1046	semibin163_refined_aligned	1122950	1123310	r	0	1	prodigal	v4.6
1047	semibin163_refined_aligned	1123266	1124268	r	0	1	prodigal	v4.6
1048	semibin163_refined_aligned	1124269	1125217	r	0	1	prodigal	v4.6
1049	semibin163_refined_aligned	1125275	1126802	r	0	1	prodigal	v4.6
1050	semibin163_refined_aligned	1126829	1127702	r	0	1	prodigal	v4.6
1051	semibin163_refined_aligned	1127718	1128618	r	0	1	prodigal	v4.6
1052	semibin163_refined_aligned	1128607	1129615	r	0	1	prodigal	v4.6
1053	semibin163_refined_aligned	1129622	1129847	r	0	1	prodigal	v4.6
1054	semibin163_refined_aligned	1129881	1130919	f	0	1	prodigal	v4.6
1055	semibin163_refined_aligned	1131002	1131359	f	0	1	prodigal	v4.6
1056	semibin163_refined_aligned	1131368	1132487	f	0	1	prodigal	v4.6
1057	semibin163_refined_aligned	1132483	1133647	f	0	1	prodigal	v4.6
1058	semibin163_refined_aligned	1133656	1134298	f	0	1	prodigal	v4.6
1059	semibin163_refined_aligned	1134374	1134752	f	0	1	prodigal	v4.6
1060	semibin163_refined_aligned	1134836	1135208	f	0	1	prodigal	v4.6
1061	semibin163_refined_aligned	1135239	1136178	r	0	1	prodigal	v4.6
1062	semibin163_refined_aligned	1136303	1136555	f	0	1	prodigal	v4.6
1063	semibin163_refined_aligned	1136585	1137389	f	0	1	prodigal	v4.6
1064	semibin163_refined_aligned	1137403	1138231	f	0	1	prodigal	v4.6
1065	semibin163_refined_aligned	1138266	1138653	r	0	1	prodigal	v4.6
1066	semibin163_refined_aligned	1138654	1138894	r	0	1	prodigal	v4.6
1067	semibin163_refined_aligned	1138906	1140133	r	0	1	prodigal	v4.6
1068	semibin163_refined_aligned	1140129	1141080	r	0	1	prodigal	v4.6
1069	semibin163_refined_aligned	1141092	1142106	r	0	1	prodigal	v4.6
1070	semibin163_refined_aligned	1142299	1142815	r	0	1	prodigal	v4.6
1071	semibin163_refined_aligned	1142924	1143248	r	0	1	prodigal	v4.6
1072	semibin163_refined_aligned	1143495	1143678	f	0	1	prodigal	v4.6
1073	semibin163_refined_aligned	1143643	1144801	f	0	1	prodigal	v4.6
1074	semibin163_refined_aligned	1144797	1145310	f	0	1	prodigal	v4.6
1075	semibin163_refined_aligned	1145297	1146527	r	0	1	prodigal	v4.6
1076	semibin163_refined_aligned	1146541	1147168	r	0	1	prodigal	v4.6
1077	semibin163_refined_aligned	1147170	1147794	r	0	1	prodigal	v4.6
1078	semibin163_refined_aligned	1147790	1148420	r	0	1	prodigal	v4.6
1079	semibin163_refined_aligned	1148433	1149588	r	0	1	prodigal	v4.6
1080	semibin163_refined_aligned	1149591	1150947	r	0	1	prodigal	v4.6
1081	semibin163_refined_aligned	1151503	1153720	f	0	1	prodigal	v4.6
1082	semibin163_refined_aligned	1153723	1154290	f	0	1	prodigal	v4.6
1083	semibin163_refined_aligned	1154292	1155285	f	0	1	prodigal	v4.6
1084	semibin163_refined_aligned	1155381	1156410	r	0	1	prodigal	v4.6
1085	semibin163_refined_aligned	1156502	1157108	r	0	1	prodigal	v4.6
1086	semibin163_refined_aligned	1157107	1158712	r	0	1	prodigal	v4.6
1087	semibin163_refined_aligned	1159114	1160548	r	0	1	prodigal	v4.6
1088	semibin163_refined_aligned	1160711	1161143	f	0	1	prodigal	v4.6
1089	semibin163_refined_aligned	1161216	1161801	f	0	1	prodigal	v4.6
1090	semibin163_refined_aligned	1161819	1162677	f	0	1	prodigal	v4.6
1091	semibin163_refined_aligned	1162673	1163531	f	0	1	prodigal	v4.6
1092	semibin163_refined_aligned	1163542	1164112	r	0	1	prodigal	v4.6
1093	semibin163_refined_aligned	1164142	1164961	r	0	1	prodigal	v4.6
1094	semibin163_refined_aligned	1165086	1166406	f	0	1	prodigal	v4.6
1095	semibin163_refined_aligned	1166402	1166672	f	0	1	prodigal	v4.6
1096	semibin163_refined_aligned	1166688	1167798	f	0	1	prodigal	v4.6
1097	semibin163_refined_aligned	1167794	1168289	f	0	1	prodigal	v4.6
1098	semibin163_refined_aligned	1168299	1169325	r	0	1	prodigal	v4.6
1099	semibin163_refined_aligned	1169321	1170029	r	0	1	prodigal	v4.6
1100	semibin163_refined_aligned	1170061	1171051	r	0	1	prodigal	v4.6
1101	semibin163_refined_aligned	1171083	1172598	r	0	1	prodigal	v4.6
1102	semibin163_refined_aligned	1172676	1173540	f	0	1	prodigal	v4.6
1103	semibin163_refined_aligned	1173558	1174518	f	0	1	prodigal	v4.6
1104	semibin163_refined_aligned	1174507	1175185	r	0	1	prodigal	v4.6
1105	semibin163_refined_aligned	1175304	1176510	r	0	1	prodigal	v4.6
1106	semibin163_refined_aligned	1176540	1177224	r	0	1	prodigal	v4.6
1107	semibin163_refined_aligned	1177352	1178645	r	0	1	prodigal	v4.6
1108	semibin163_refined_aligned	1178658	1179366	r	0	1	prodigal	v4.6
1109	semibin163_refined_aligned	1179362	1180160	r	0	1	prodigal	v4.6
1110	semibin163_refined_aligned	1180132	1180819	r	0	1	prodigal	v4.6
1111	semibin163_refined_aligned	1180815	1181994	r	0	1	prodigal	v4.6
1112	semibin163_refined_aligned	1181990	1183025	r	0	1	prodigal	v4.6
1113	semibin163_refined_aligned	1183011	1184004	r	0	1	prodigal	v4.6
1114	semibin163_refined_aligned	1184132	1185845	r	0	1	prodigal	v4.6
1115	semibin163_refined_aligned	1186069	1188463	f	0	1	prodigal	v4.6
1116	semibin163_refined_aligned	1188452	1190591	r	0	1	prodigal	v4.6
1117	semibin163_refined_aligned	1190587	1190881	r	0	1	prodigal	v4.6
1118	semibin163_refined_aligned	1191002	1191383	r	0	1	prodigal	v4.6
1119	semibin163_refined_aligned	1191435	1192422	r	0	1	prodigal	v4.6
1120	semibin163_refined_aligned	1192519	1193077	r	0	1	prodigal	v4.6
1121	semibin163_refined_aligned	1193073	1193823	r	0	1	prodigal	v4.6
1122	semibin163_refined_aligned	1193981	1194584	f	0	1	prodigal	v4.6
1123	semibin163_refined_aligned	1194570	1194897	f	0	1	prodigal	v4.6
1124	semibin163_refined_aligned	1194893	1195943	r	0	1	prodigal	v4.6
1125	semibin163_refined_aligned	1196252	1197275	f	0	1	prodigal	v4.6
1126	semibin163_refined_aligned	1197352	1198015	f	0	1	prodigal	v4.6
1127	semibin163_refined_aligned	1198035	1199691	f	0	1	prodigal	v4.6
1128	semibin163_refined_aligned	1199668	1200286	r	0	1	prodigal	v4.6
1129	semibin163_refined_aligned	1200296	1201199	r	0	1	prodigal	v4.6
1130	semibin163_refined_aligned	1201235	1201487	r	0	1	prodigal	v4.6
1131	semibin163_refined_aligned	1201647	1202091	r	0	1	prodigal	v4.6
1132	semibin163_refined_aligned	1202453	1202996	r	0	1	prodigal	v4.6
1133	semibin163_refined_aligned	1203009	1203537	r	0	1	prodigal	v4.6
1134	semibin163_refined_aligned	1203627	1203864	r	0	1	prodigal	v4.6
1135	semibin163_refined_aligned	1203969	1204944	r	0	1	prodigal	v4.6
1136	semibin163_refined_aligned	1205134	1205281	f	0	1	prodigal	v4.6
1137	semibin163_refined_aligned	1205301	1206957	f	0	1	prodigal	v4.6
1138	semibin163_refined_aligned	1206934	1207552	r	0	1	prodigal	v4.6
1139	semibin163_refined_aligned	1207562	1208465	r	0	1	prodigal	v4.6
1140	semibin163_refined_aligned	1208501	1208753	r	0	1	prodigal	v4.6
1141	semibin163_refined_aligned	1208912	1209356	r	0	1	prodigal	v4.6
1142	semibin163_refined_aligned	1209661	1210198	r	0	1	prodigal	v4.6
1143	semibin163_refined_aligned	1210211	1210739	r	0	1	prodigal	v4.6
1144	semibin163_refined_aligned	1210835	1211072	r	0	1	prodigal	v4.6
1145	semibin163_refined_aligned	1211179	1212226	r	0	1	prodigal	v4.6
